SubscriberID,Region,Plan,OnboardingScore,HasNegativeTicketPreRenewal,Cancelled,TotalSpent,DaysBeforeRenewalLastNegativeTicket,CancellationReason
S-17598,South,Quarterly Bundle,76.6,False,False,3214.94,,
S-14015,Northeast,Quarterly Bundle,39.1,False,False,2072.89,,
S-16876,South,Monthly Essentials,82.7,False,False,120.66,,
S-14966,Midwest,Monthly Plus,67.0,False,False,556.94,,
S-12454,West,Monthly Plus,99.6,True,False,931.69,2.4,
S-16037,West,Quarterly Bundle,71.3,False,True,2609.87,,No longer needed
S-10126,South,Monthly Essentials,38.3,True,False,444.96,12.1,
S-15679,Northeast,Quarterly Bundle,64.3,False,False,432.02,,
S-12453,South,Monthly Plus,95.7,True,False,1360.11,10.7,
S-15624,West,Quarterly Bundle,66.7,False,False,2002.27,,
S-14314,West,Quarterly Bundle,35.4,False,False,2039.2,,
S-16345,South,Monthly Essentials,55.9,False,False,405.41,,
S-13236,Northeast,Monthly Essentials,83.2,True,False,366.51,2.7,
S-16004,Northeast,Monthly Essentials,60.9,False,False,798.63,,
S-10240,Midwest,Quarterly Bundle,39.3,True,False,979.06,12.7,
S-16368,South,Quarterly Bundle,64.6,False,False,2822.94,,
S-12060,West,Monthly Plus,64.1,True,False,162.59,13.6,
S-14303,Northeast,Monthly Plus,41.0,False,False,1072.64,,
S-17049,South,Monthly Essentials,76.8,False,False,697.48,,
S-11002,West,Quarterly Bundle,43.7,True,False,818.34,0.4,
S-11281,South,Quarterly Bundle,58.6,True,False,153.31,9.8,
S-17118,West,Monthly Plus,78.1,False,False,399.13,,
S-12721,South,Quarterly Bundle,98.2,True,False,299.62,12.3,
S-13177,South,Monthly Essentials,87.7,True,False,211.61,2.1,
S-14483,South,Monthly Essentials,36.2,False,False,389.5,,
S-16852,South,Monthly Essentials,81.9,False,False,109.36,,
S-13132,Northeast,Quarterly Bundle,96.3,True,False,2396.29,3.6,
S-17627,Northeast,Quarterly Bundle,91.2,False,False,3300.48,,
S-18362,Midwest,Monthly Plus,87.1,False,False,425.39,,
S-17995,South,Quarterly Bundle,95.4,False,True,2594.48,,Relocation
S-12098,Northeast,Monthly Plus,64.6,True,True,468.25,3.2,
S-11534,West,Monthly Essentials,55.9,True,True,562.48,2.0,No longer needed
S-13135,West,Quarterly Bundle,78.2,True,False,297.95,4.2,
S-10328,Midwest,Monthly Plus,36.2,True,False,450.56,0.9,
S-14124,West,Monthly Essentials,47.8,False,False,821.94,,
S-13379,West,Monthly Essentials,37.8,False,False,680.24,,
S-15379,West,Monthly Essentials,60.1,False,False,591.61,,
S-13385,Northeast,Monthly Essentials,47.6,False,False,882.79,,
S-17339,Northeast,Quarterly Bundle,83.1,False,False,3275.75,,
S-15810,Midwest,Monthly Plus,55.8,False,False,162.84,,
S-10351,South,Quarterly Bundle,44.3,True,True,162.51,7.8,Relocation
S-15417,South,Quarterly Bundle,73.6,False,False,718.65,,
S-11048,South,Monthly Plus,44.9,True,True,584.14,4.0,Paused
S-15966,South,Monthly Plus,62.0,False,False,853.44,,
S-17258,West,Monthly Essentials,84.9,False,False,758.17,,
S-10438,Midwest,Quarterly Bundle,37.6,True,False,3051.67,1.9,
S-13819,Northeast,Quarterly Bundle,35.2,False,True,2247.35,,
S-17004,Northeast,Monthly Essentials,95.4,False,False,491.65,,
S-13836,South,Monthly Essentials,44.7,False,False,121.42,,
S-15959,West,Monthly Plus,70.1,False,False,704.13,,
S-15753,Midwest,Quarterly Bundle,70.2,False,False,3177.22,,
S-13782,Midwest,Monthly Essentials,46.4,False,False,468.72,,
S-17605,Midwest,Quarterly Bundle,82.4,False,False,3240.11,,
S-18161,Northeast,Quarterly Bundle,97.6,False,False,2427.48,,
S-10477,Midwest,Monthly Plus,42.0,True,True,749.6,13.4,Relocation
S-11239,Midwest,Quarterly Bundle,59.9,True,True,2030.27,0.8,Relocation
S-18169,South,Quarterly Bundle,90.7,False,False,2454.69,,
S-11441,West,Monthly Plus,57.8,True,True,581.57,7.2,Shipping issues
S-16202,Midwest,Quarterly Bundle,63.9,False,False,139.59,,
S-17680,West,Monthly Essentials,79.7,False,False,404.68,,
S-17170,Midwest,Monthly Essentials,88.9,False,False,729.74,,
S-14918,South,Monthly Plus,43.4,False,True,485.6,,No longer needed
S-14564,South,Monthly Plus,40.9,False,False,1012.77,,
S-13375,South,Monthly Plus,44.5,False,True,110.07,,
S-15761,Northeast,Quarterly Bundle,67.5,False,False,3466.48,,
S-18224,Midwest,Monthly Essentials,85.6,False,False,831.95,,
S-10665,West,Monthly Plus,41.0,True,True,573.7,5.2,Price
S-12433,Midwest,Monthly Plus,78.7,True,False,59.57,13.5,
S-17588,South,Monthly Essentials,79.2,False,False,338.89,,
S-17590,South,Monthly Essentials,89.7,False,False,604.7,,
S-13912,Midwest,Quarterly Bundle,48.6,False,False,455.46,,
S-14748,Northeast,Monthly Plus,43.9,False,False,608.64,,
S-14453,West,Quarterly Bundle,44.3,False,False,3274.17,,
S-16251,West,Monthly Plus,68.1,False,False,977.72,,
S-12527,Northeast,Monthly Plus,80.1,True,False,129.62,5.4,
S-11217,South,Monthly Plus,64.5,True,True,430.02,11.4,
S-16267,Northeast,Monthly Plus,62.8,False,False,1430.75,,
S-14201,Midwest,Monthly Plus,42.2,False,False,841.65,,
S-17746,South,Monthly Plus,80.1,False,True,1193.32,,Price
S-14988,Northeast,Quarterly Bundle,65.5,False,False,2951.73,,
S-16104,South,Quarterly Bundle,68.2,False,False,3260.69,,
S-13005,Northeast,Monthly Essentials,90.8,True,False,674.37,2.0,
S-12976,Northeast,Monthly Essentials,89.9,True,True,228.34,4.6,No longer needed
S-12171,West,Monthly Plus,94.8,True,False,108.26,5.2,
S-13704,Northeast,Quarterly Bundle,35.6,False,False,1771.01,,
S-15149,Northeast,Monthly Plus,56.7,False,False,274.38,,
S-14924,Midwest,Monthly Essentials,40.7,False,False,537.66,,
S-10849,South,Quarterly Bundle,48.4,True,False,1606.95,3.6,
S-16419,Northeast,Quarterly Bundle,70.5,False,False,1122.97,,
S-15507,Midwest,Monthly Essentials,72.5,False,False,715.1,,
S-16808,Midwest,Monthly Essentials,81.7,False,False,509.17,,
S-11762,Midwest,Monthly Essentials,56.1,True,False,836.8,3.9,
S-14825,Midwest,Monthly Essentials,51.5,False,False,356.01,,
S-17094,Midwest,Monthly Essentials,97.9,False,False,35.12,,
S-18059,Northeast,Monthly Plus,97.7,False,False,808.23,,
S-13859,West,Monthly Plus,51.3,False,False,501.75,,
S-16867,West,Monthly Plus,96.6,False,False,701.84,,
S-12521,South,Monthly Plus,84.8,True,False,258.77,11.5,
S-11821,South,Quarterly Bundle,65.2,True,False,802.03,9.7,
S-16286,Northeast,Monthly Essentials,71.1,False,False,455.77,,
S-17873,Midwest,Monthly Plus,77.4,False,False,1426.06,,
S-13051,South,Monthly Essentials,86.9,True,False,967.06,3.0,
S-10820,Midwest,Monthly Essentials,40.9,True,False,871.92,10.2,
S-15935,West,Monthly Plus,67.7,False,False,1057.18,,
S-11822,Midwest,Monthly Essentials,62.8,True,False,354.72,9.2,
S-12864,South,Quarterly Bundle,86.0,True,False,412.01,8.1,
S-16405,Midwest,Quarterly Bundle,67.8,False,True,1229.34,,Switched provider
S-10966,Midwest,Quarterly Bundle,41.7,True,True,2614.34,2.1,Product quality
S-15065,South,Monthly Plus,59.8,False,False,64.21,,
S-15995,Northeast,Quarterly Bundle,66.8,False,False,319.66,,
S-17142,South,Monthly Essentials,92.0,False,False,772.64,,
S-17254,Northeast,Monthly Plus,75.8,False,False,190.89,,
S-16455,Midwest,Monthly Plus,60.5,False,False,832.64,,
S-10074,South,Quarterly Bundle,35.4,True,False,2334.74,6.9,
S-17412,Midwest,Quarterly Bundle,98.9,False,True,1005.95,,Support experience
S-12608,West,Monthly Plus,82.9,True,False,510.58,10.2,
S-13908,South,Monthly Plus,35.4,False,False,357.05,,
S-14324,Midwest,Monthly Plus,36.4,False,False,448.02,,
S-11875,South,Monthly Plus,74.3,True,True,887.07,2.0,No longer needed
S-11623,West,Monthly Plus,69.4,True,False,1150.13,8.4,
S-17766,West,Monthly Essentials,79.1,False,False,288.8,,
S-16573,Midwest,Quarterly Bundle,59.7,False,False,813.83,,
S-17300,Northeast,Quarterly Bundle,82.9,False,False,3253.03,,
S-15087,Northeast,Monthly Essentials,73.4,False,False,369.34,,
S-13298,Northeast,Monthly Plus,43.2,False,False,1301.76,,
S-12766,Midwest,Monthly Plus,90.0,True,True,1310.17,10.2,Relocation
S-16439,West,Monthly Plus,62.1,False,False,531.68,,
S-15041,West,Monthly Plus,60.3,False,False,542.88,,
S-16614,South,Monthly Plus,72.7,False,False,285.27,,
S-15991,West,Monthly Plus,73.1,False,False,215.3,,
S-17886,West,Monthly Essentials,96.0,False,False,898.76,,
S-18270,West,Monthly Essentials,82.7,False,False,122.77,,
S-13916,Midwest,Monthly Plus,40.4,False,False,397.6,,
S-12855,South,Quarterly Bundle,89.8,True,False,2351.45,5.7,
S-11497,South,Monthly Essentials,74.3,True,False,656.83,13.7,
S-11779,Midwest,Monthly Essentials,72.6,True,True,839.65,4.4,Relocation
S-16393,West,Monthly Plus,62.2,False,False,1127.71,,
S-14879,Northeast,Monthly Plus,40.7,False,False,1209.59,,
S-12804,Northeast,Monthly Plus,85.9,True,False,59.15,2.3,
S-12918,Northeast,Monthly Essentials,94.6,True,True,386.73,10.0,No longer needed
S-16893,West,Quarterly Bundle,99.3,False,False,3417.95,,
S-14636,Northeast,Monthly Plus,48.9,False,False,624.14,,
S-13189,South,Monthly Plus,95.9,True,True,277.88,10.5,Switched provider
S-14672,Midwest,Monthly Essentials,47.0,False,False,70.55,,
S-14028,South,Quarterly Bundle,47.2,False,False,1401.24,,
S-15262,Northeast,Quarterly Bundle,61.6,False,False,792.03,,
S-17838,Northeast,Monthly Essentials,96.4,False,False,402.5,,
S-17964,Northeast,Monthly Essentials,97.2,False,False,340.83,,
S-18052,Midwest,Monthly Plus,95.6,False,False,224.2,,
S-13898,Northeast,Monthly Essentials,39.6,False,False,120.16,,
S-11715,Northeast,Monthly Plus,55.9,True,False,699.74,9.0,
S-12556,Northeast,Monthly Essentials,98.2,True,True,933.36,9.7,Price
S-14612,Midwest,Monthly Essentials,49.8,False,False,606.98,,
S-10855,South,Monthly Plus,54.2,True,True,505.89,6.9,Paused
S-14644,Midwest,Monthly Essentials,48.5,False,False,757.99,,
S-16572,West,Monthly Essentials,68.6,False,False,155.21,,
S-15584,West,Monthly Plus,55.5,False,False,980.02,,
S-17858,Midwest,Monthly Essentials,95.7,False,False,319.35,,
S-12216,Midwest,Monthly Essentials,82.0,True,True,37.22,5.5,
S-13930,Northeast,Monthly Plus,51.0,False,False,1105.98,,
S-12350,South,Monthly Plus,86.5,True,False,968.99,2.8,
S-18286,Midwest,Monthly Essentials,78.3,False,False,474.6,,
S-14374,South,Monthly Plus,54.8,False,True,1354.32,,Support experience
S-13261,Midwest,Quarterly Bundle,43.5,False,False,3626.53,,
S-16185,West,Monthly Essentials,72.9,False,False,235.35,,
S-17337,West,Monthly Essentials,99.6,False,False,512.87,,
S-14993,West,Quarterly Bundle,74.0,False,False,1185.73,,
S-13333,Midwest,Quarterly Bundle,35.7,False,False,1636.04,,
S-15715,Northeast,Monthly Essentials,64.0,False,False,976.44,,
S-10944,Northeast,Monthly Plus,48.9,True,True,599.71,7.0,Support experience
S-14242,South,Monthly Essentials,46.8,False,False,328.82,,
S-16222,South,Monthly Plus,62.3,False,False,709.02,,
S-10484,Northeast,Monthly Essentials,44.4,True,True,583.72,1.3,Product quality
S-12075,Midwest,Monthly Plus,56.2,True,True,908.77,9.1,Price
S-10992,West,Monthly Essentials,45.5,True,True,126.01,3.5,Shipping issues
S-16234,Northeast,Quarterly Bundle,69.3,False,False,632.75,,
S-17887,Midwest,Monthly Plus,82.6,False,False,1319.92,,
S-16993,South,Quarterly Bundle,86.2,False,False,2684.67,,
S-13691,Midwest,Monthly Essentials,39.2,False,False,336.45,,
S-16287,Northeast,Quarterly Bundle,55.6,False,False,309.19,,
S-10967,Northeast,Monthly Plus,43.7,True,True,110.38,8.8,Support experience
S-16554,Midwest,Monthly Essentials,59.7,False,False,445.83,,
S-15338,Midwest,Monthly Essentials,63.4,False,False,249.31,,
S-13939,South,Monthly Essentials,54.6,False,False,998.39,,
S-12145,West,Monthly Plus,65.3,True,True,1018.19,1.4,Support experience
S-15198,South,Quarterly Bundle,61.6,False,False,2824.19,,
S-16487,Northeast,Quarterly Bundle,71.7,False,False,149.38,,
S-10837,Midwest,Monthly Plus,49.8,True,True,387.79,11.5,Support experience
S-12999,South,Quarterly Bundle,79.7,True,False,1921.86,0.4,
S-17542,Midwest,Quarterly Bundle,92.3,False,False,1638.89,,
S-12961,Midwest,Monthly Essentials,82.8,True,False,254.97,11.6,
S-18194,Northeast,Quarterly Bundle,86.0,False,False,429.39,,
S-17650,West,Quarterly Bundle,99.4,False,False,2255.9,,
S-11264,Midwest,Quarterly Bundle,62.5,True,True,424.79,5.7,Shipping issues
S-17739,Northeast,Quarterly Bundle,83.3,False,False,1170.97,,
S-18011,Northeast,Monthly Essentials,76.3,False,False,125.81,,
S-14963,West,Quarterly Bundle,72.3,False,True,273.08,,Price
S-12683,South,Quarterly Bundle,96.6,True,True,2162.5,10.1,Product quality
S-16618,South,Monthly Plus,56.7,False,True,1098.84,,Support experience
S-16359,South,Monthly Plus,61.7,False,False,700.0,,
S-17492,South,Monthly Essentials,85.2,False,False,916.41,,
S-18118,South,Quarterly Bundle,90.4,False,False,979.69,,
S-12480,West,Monthly Plus,93.5,True,False,774.95,8.0,
S-18346,South,Quarterly Bundle,98.8,False,False,1128.65,,
S-11738,West,Monthly Plus,58.0,True,False,396.94,11.1,
S-16661,South,Monthly Plus,67.5,False,False,1245.04,,
S-13821,West,Quarterly Bundle,47.3,False,False,979.66,,
S-13344,South,Quarterly Bundle,48.7,False,True,2634.49,,Switched provider
S-18212,West,Monthly Plus,87.1,False,False,1078.87,,
S-14559,South,Monthly Plus,38.5,False,False,578.07,,
S-10650,Northeast,Monthly Plus,48.0,True,False,477.37,4.4,
S-12430,Midwest,Quarterly Bundle,99.7,True,False,2348.45,13.1,
S-14530,Northeast,Monthly Essentials,43.7,False,False,628.85,,
S-11201,Northeast,Quarterly Bundle,72.7,True,False,1456.87,9.2,
S-16031,West,Monthly Plus,71.2,False,False,193.06,,
S-18132,Midwest,Monthly Plus,75.1,False,False,1147.43,,
S-12211,South,Quarterly Bundle,87.3,True,False,2874.73,11.5,
S-11333,South,Monthly Plus,69.7,True,False,722.52,1.2,
S-16837,South,Monthly Essentials,83.6,False,False,571.81,,
S-16874,South,Quarterly Bundle,88.1,False,True,1057.63,,No longer needed
S-17938,Northeast,Monthly Essentials,91.2,False,False,983.05,,
S-14493,Northeast,Monthly Essentials,41.6,False,False,634.32,,
S-17450,South,Monthly Essentials,93.8,False,False,372.53,,
S-10794,Northeast,Monthly Plus,44.6,True,True,231.6,0.9,Relocation
S-13369,West,Quarterly Bundle,53.8,False,False,3093.26,,
S-12836,West,Quarterly Bundle,89.7,True,True,3531.77,0.1,Relocation
S-18019,South,Monthly Plus,92.7,False,False,178.29,,
S-12290,Midwest,Monthly Essentials,96.8,True,False,186.86,10.9,
S-12576,West,Quarterly Bundle,84.1,True,False,315.21,2.4,
S-12044,South,Monthly Plus,69.4,True,True,172.48,10.0,
S-11323,South,Quarterly Bundle,67.0,True,True,320.53,10.1,Switched provider
S-16783,South,Quarterly Bundle,87.8,False,False,2547.59,,
S-10173,Midwest,Quarterly Bundle,54.2,True,True,2363.35,3.3,Shipping issues
S-14643,Northeast,Monthly Plus,51.8,False,False,847.11,,
S-10021,West,Monthly Essentials,37.8,True,True,267.66,1.3,No longer needed
S-14747,Northeast,Monthly Plus,46.9,False,False,787.7,,
S-17933,West,Monthly Essentials,95.1,False,False,593.76,,
S-11252,West,Monthly Plus,62.2,True,False,1054.23,11.5,
S-12584,South,Quarterly Bundle,93.4,True,False,426.77,10.3,
S-14768,Northeast,Quarterly Bundle,35.4,False,False,1211.56,,
S-12478,Midwest,Monthly Essentials,91.8,True,True,920.17,12.0,Support experience
S-11952,South,Quarterly Bundle,61.9,True,False,815.78,5.0,
S-14385,Midwest,Monthly Plus,37.7,False,False,234.21,,
S-14707,Northeast,Monthly Plus,45.3,False,True,246.35,,Paused
S-10811,West,Monthly Plus,53.2,True,True,1450.75,9.5,Switched provider
S-16310,Northeast,Monthly Plus,66.7,False,False,535.24,,
S-17430,Midwest,Monthly Plus,77.3,False,False,1256.22,,
S-16836,South,Quarterly Bundle,97.2,False,False,2825.12,,
S-10028,West,Monthly Plus,40.9,True,True,1147.6,1.4,Product quality
S-14430,Midwest,Monthly Plus,40.1,False,False,903.47,,
S-15555,South,Quarterly Bundle,62.8,False,False,1565.31,,
S-15000,West,Monthly Plus,59.2,False,False,691.26,,
S-15915,Northeast,Monthly Essentials,74.0,False,False,80.64,,
S-16047,Midwest,Monthly Essentials,55.1,False,False,749.29,,
S-14912,Northeast,Quarterly Bundle,43.4,False,False,3047.92,,
S-14263,West,Quarterly Bundle,46.1,False,False,2661.88,,
S-11680,West,Monthly Essentials,67.7,True,True,867.31,5.9,Paused
S-11454,Midwest,Monthly Plus,57.9,True,False,387.96,12.6,
S-16383,Northeast,Monthly Essentials,61.4,False,False,412.05,,
S-17538,West,Quarterly Bundle,92.5,False,False,3742.17,,
S-15295,South,Monthly Essentials,57.1,False,False,110.72,,
S-14461,Midwest,Monthly Plus,41.6,False,False,1180.04,,
S-13989,Midwest,Monthly Plus,40.0,False,False,453.9,,
S-10399,Midwest,Monthly Essentials,49.4,True,True,327.29,0.7,No longer needed
S-14961,Northeast,Monthly Essentials,58.2,False,False,422.98,,
S-17354,West,Monthly Plus,94.4,False,False,775.46,,
S-10683,Midwest,Monthly Essentials,44.1,True,False,395.47,14.0,
S-17452,Midwest,Quarterly Bundle,82.8,False,False,697.5,,
S-14089,Northeast,Quarterly Bundle,51.6,False,False,1715.81,,
S-17961,Midwest,Monthly Plus,86.2,False,False,1141.23,,
S-10250,West,Monthly Plus,40.7,True,False,376.79,3.9,
S-11178,Midwest,Quarterly Bundle,57.6,True,False,2433.09,0.9,
S-14738,West,Monthly Plus,41.4,False,False,1170.36,,
S-16130,South,Monthly Essentials,66.5,False,False,472.22,,
S-16999,South,Quarterly Bundle,87.6,False,False,2745.66,,
S-15503,South,Quarterly Bundle,66.0,False,False,2806.88,,
S-10632,Northeast,Quarterly Bundle,43.0,True,False,2009.62,1.7,
S-12681,West,Monthly Plus,75.8,True,False,62.52,13.8,
S-17392,West,Monthly Essentials,89.4,False,True,477.12,,Product quality
S-13900,West,Quarterly Bundle,48.0,False,False,1719.64,,
S-17089,West,Monthly Essentials,89.4,False,False,593.78,,
S-14449,Midwest,Monthly Essentials,52.6,False,False,427.3,,
S-18050,Northeast,Quarterly Bundle,80.5,False,False,2028.32,,
S-10505,South,Monthly Plus,41.8,True,True,250.47,1.5,Product quality
S-11943,South,Quarterly Bundle,59.4,True,True,323.59,9.8,Price
S-13368,South,Monthly Essentials,45.3,False,False,333.04,,
S-12596,West,Monthly Plus,99.3,True,False,1175.0,2.1,
S-15639,South,Monthly Essentials,67.0,False,False,655.19,,
S-12763,West,Quarterly Bundle,80.7,True,True,3244.74,8.0,
S-12229,Midwest,Monthly Plus,89.8,True,False,474.95,12.7,
S-13669,Northeast,Quarterly Bundle,51.4,False,False,2455.08,,
S-10797,West,Monthly Plus,53.3,True,False,1206.93,7.6,
S-17599,West,Quarterly Bundle,85.2,False,False,405.58,,
S-15373,Northeast,Monthly Plus,65.2,False,False,269.53,,
S-15492,Midwest,Monthly Plus,67.1,False,False,889.59,,
S-15274,Northeast,Quarterly Bundle,60.5,False,False,3578.5,,
S-14542,Midwest,Monthly Plus,49.2,False,False,1306.1,,
S-10779,Northeast,Monthly Essentials,40.1,True,True,264.48,4.1,Relocation
S-12520,West,Monthly Essentials,82.6,True,False,466.36,4.7,
S-10445,Northeast,Monthly Essentials,45.9,True,False,236.43,13.3,
S-11670,South,Monthly Essentials,64.7,True,True,688.01,0.5,Product quality
S-17376,Midwest,Quarterly Bundle,80.4,False,False,3904.18,,
S-15131,South,Monthly Essentials,57.5,False,False,823.05,,
S-14962,Midwest,Monthly Plus,66.0,False,False,792.75,,
S-10695,South,Quarterly Bundle,35.8,True,False,889.27,8.6,
S-12544,West,Monthly Plus,94.3,True,False,553.41,3.8,
S-14788,South,Monthly Essentials,40.6,False,False,40.27,,
S-17140,West,Quarterly Bundle,77.6,False,False,1794.99,,
S-11450,Northeast,Monthly Plus,64.3,True,False,170.34,2.1,
S-14118,Midwest,Monthly Plus,36.8,False,False,1383.29,,
S-13866,Northeast,Monthly Plus,41.7,False,False,120.1,,
S-10380,South,Quarterly Bundle,50.0,True,True,2731.29,6.3,Shipping issues
S-15738,Northeast,Monthly Essentials,69.6,False,False,862.05,,
S-13544,South,Quarterly Bundle,41.3,False,False,1993.4,,
S-13242,West,Quarterly Bundle,38.1,False,False,1235.29,,
S-10473,South,Monthly Essentials,42.6,True,False,942.93,2.2,
S-15910,South,Monthly Essentials,64.1,False,False,641.65,,
S-12932,West,Monthly Essentials,76.5,True,False,195.95,11.9,
S-16939,Midwest,Monthly Plus,93.7,False,False,1340.07,,
S-17704,Midwest,Quarterly Bundle,77.1,False,False,2183.8,,
S-17422,West,Monthly Plus,89.4,False,False,1327.09,,
S-18254,South,Monthly Plus,76.1,False,False,889.11,,
S-12204,South,Quarterly Bundle,87.7,True,False,1590.35,11.9,
S-17233,West,Monthly Plus,75.4,False,False,639.19,,
S-17119,Midwest,Monthly Essentials,82.0,False,False,365.42,,
S-17706,South,Quarterly Bundle,95.1,False,False,1710.21,,
S-12153,West,Monthly Essentials,74.4,True,True,297.05,13.0,No longer needed
S-17277,West,Monthly Essentials,78.9,False,False,450.88,,
S-13225,Midwest,Quarterly Bundle,98.4,True,True,1738.92,2.3,Price
S-18155,West,Monthly Plus,79.6,False,False,218.34,,
S-12231,Northeast,Monthly Plus,77.1,True,False,1079.56,12.1,
S-14927,Northeast,Monthly Essentials,41.7,False,False,935.3,,
